1482	-6.921471e-05
1484	-6.920367e-05
1486	-6.922821e-05
1488	-6.926012e-05
1490	-6.927238e-05
1492	-6.928342e-05
1494	-6.930183e-05
1496	-6.931165e-05
1498	-6.931410e-05
1500	-6.931656e-05
1502	-6.934355e-05
1504	-6.933619e-05
1506	-6.934723e-05
1508	-6.934969e-05
1510	-6.936441e-05
1512	-6.937545e-05
1514	-6.939017e-05
1516	-6.941349e-05
1518	-6.940735e-05
1520	-6.940613e-05
1522	-6.942822e-05
1524	-6.943925e-05
1526	-6.944416e-05
1528	-6.945766e-05
1530	-6.946625e-05
1532	-6.946993e-05
1534	-6.946748e-05
1536	-6.946870e-05
1538	-6.949201e-05
1540	-6.948833e-05
1542	-6.948956e-05
1544	-6.948956e-05
1546	-6.948833e-05
1548	-6.948711e-05
1550	-6.948343e-05
1552	-6.948466e-05
1554	-6.950183e-05
1556	-6.951656e-05
1558	-6.953741e-05
1560	-6.956196e-05
1562	-6.957177e-05
1564	-6.958159e-05
1566	-6.958649e-05
1568	-6.958895e-05
1570	-6.959018e-05
1572	-6.959386e-05
1574	-6.962821e-05
1576	-6.963680e-05
1578	-6.963557e-05
1580	-6.962085e-05
1582	-6.963802e-05
1584	-6.964907e-05
1586	-6.965766e-05
1588	-6.966380e-05
1590	-6.965889e-05
1592	-6.965889e-05
1594	-6.966625e-05
1596	-6.967606e-05
1598	-6.969202e-05
1600	-6.968956e-05
1602	-6.969324e-05
1604	-6.970184e-05
1606	-6.969815e-05
1608	-6.969938e-05
1610	-6.969815e-05
1612	-6.969692e-05
1614	-6.970306e-05
1616	-6.970306e-05
1618	-6.970674e-05
1620	-6.971656e-05
1622	-6.972760e-05
1624	-6.973128e-05
1626	-6.973005e-05
1628	-6.974355e-05
1630	-6.974355e-05
1632	-6.975214e-05
1634	-6.972759e-05
1636	-6.973128e-05
1638	-6.974110e-05
1640	-6.973251e-05
1642	-6.974232e-05
1644	-6.974969e-05
1646	-6.977054e-05
1648	-6.979018e-05
1650	-6.980122e-05
1652	-6.981104e-05
1654	-6.979018e-05
1656	-6.981104e-05
1658	-6.982576e-05
1660	-6.981471e-05
1662	-6.982822e-05
1664	-6.984539e-05
1666	-6.983067e-05
1668	-6.984662e-05
1670	-6.984907e-05
1672	-6.985398e-05
1674	-6.985152e-05
1676	-6.984661e-05
1678	-6.985889e-05
1680	-6.987484e-05
1682	-6.988834e-05
1684	-6.988833e-05
1686	-6.987852e-05
1688	-6.988097e-05
1690	-6.989079e-05
1692	-6.990060e-05
1694	-6.992146e-05
1696	-6.993128e-05
1698	-6.991656e-05
1700	-6.993987e-05
1702	-6.994846e-05
1704	-6.994846e-05
1706	-6.990429e-05
1708	-6.988956e-05
1710	-6.987852e-05
1712	-6.991042e-05
1714	-6.991042e-05
1716	-6.990919e-05
1718	-6.991656e-05
1720	-6.991042e-05
1722	-6.991656e-05
1724	-6.991288e-05
1726	-6.992514e-05
1728	-6.994846e-05
1730	-6.996931e-05
1732	-6.998772e-05
1734	-6.997422e-05
1736	-6.996072e-05
1738	-6.995337e-05
1740	-6.994601e-05
1742	-6.995091e-05
1744	-6.996195e-05
1746	-6.996809e-05
1748	-6.998772e-05
1750	-6.999140e-05
1752	-6.998772e-05
1754	-6.998404e-05
1756	-6.996564e-05
1758	-6.995827e-05
1760	-6.995950e-05
1762	-6.995950e-05
1764	-6.995705e-05
1766	-6.997668e-05
1768	-6.998895e-05
1770	-7.000980e-05
1772	-7.001594e-05
1774	-7.003435e-05
1776	-7.003802e-05
1778	-7.002944e-05
1780	-7.001717e-05
1782	-7.001595e-05
1784	-7.001962e-05
1786	-7.002821e-05
1788	-7.002085e-05
1790	-7.001349e-05
1792	-7.001595e-05
1794	-7.002576e-05
1796	-7.002944e-05
1798	-7.003312e-05
1800	-7.004539e-05
1802	-7.003067e-05
1804	-7.003067e-05
1806	-7.002454e-05
1808	-7.006011e-05
1810	-7.006257e-05
